taza,T A Z A,taza,,,,,
tazón,T A Z OH N,tazoqn,,,,,
te,T,te,,,,,
te',T EH  ,teqq,,,,,
teatro,T E A T R O,teatro,,,,,
teja,T E J A,teja,,,,,
tela,T E L A,tela,,,,,
telayu,T E L A Y U,telayu,,,,,
telefono,T E L E F O N O,telefono,,,,,
teléfono,T E L EH F O N O,teleqfono,,,,,
tema,T E M A,tema,,,,,
templu,T E M P L U,templu,,,,,
templuhuiini',T E M P L U U IIH N IH,templuhuiiniqq,,,,,
temporada,T E M P O R A D A,temporada,,,,,
tender,T E N D E R,tender,,,,,
tenderca',T E N D E R K AH,tendercaqq,,,,,
tenderdu,T E N D E R D U,tenderdu,,,,,
tensa,T E N S A,tensa,,,,,
tentación,T E N T A S I OH N,tentacioqn,,,,,
tentar,T E N T A R,tentar,,,,,
teofila,T E O F I L A,teofila,,,,,
teofilo,T E O F I L O,teofilo,,,,,
teófilo,T E OH F I L O,teoqfilo,,,,,
terán,T E R AH N,teraqn,,,,,
tercera,T E R S E R A,tercera,,,,,
tercio,T E R S I O,tercio,,,,,
terciu,T E R S I U,terciu,,,,,
tercu,T E R K U,tercu,,,,,
teresa,T E R E S A,teresa,,,,,
tereso,T E R E S O,tereso,,,,,
terminacion,T E R M I N A S I O N,terminacion,,,,,
territorio,T E RF I T O R I O,territorio,,,,,
tértulo,T EH R T U L O,teqrtulo,,,,,
tesalónica,T E S A L OH N I K A,tesaloqnica,,,,,
tesorería,T E S O R E R IH A,tesoreriqa,,,,,
tesorero,T E S O R E R O,tesorero,,,,,
tesoro,T E S O R O,tesoro,,,,,
testigu,T E S T I G U,testigu,,,,,
testimonio,T E S T I M O N I O,testimonio,,,,,
teu,T E U,teu,,,,,
teudas,T E U D A S,teudas,,,,,
ti,T I,ti,,,,,
ti'xhi',T IH XH IH,tiqqxhiqq,,,,,
tí'xhibe,T IH XH I B E,tiqqqxhibe,,,,,
tia,T I A,tia,,,,,
tiatira,T I A T I R A,tiatira,,,,,
tiberíades,T I B E R IH A D E S,tiberiqades,,,,,
tiberio,T I B E R I O,tiberio,,,,,
tica,T I K A,tica,,,,,
ticio,T I S I O,ticio,,,,,
tide',T I D EH,tideqq,,,,,
tidi,T I D I,tidi,,,,,
tidi',T I D IH,tidiqq,,,,,
tídibe,T IH D I B E,tiqdibe,,,,,
tídica',T IH D I K AH,tiqdicaqq,,,,,
tídidu,T IH D I D U,tiqdidu,,,,,
tidigaca',T I D I G A K AH,tidigacaqq,,,,,
tídinu,T IH D I N U,tiqdinu,,,,,
tidisúcabe,T I D I S UH K A B E,tidisuqcabe,,,,,
tíditu,T IH D I T U,tiqditu,,,,,
tiempu,T I E M P U,tiempu,,,,,
tiempuhuiini',T I E M P U U IIH N IH,tiempuhuiiniqq,,,,,
tigre,T I G R E,tigre,,,,,
tihua,T I U A,tihua,,,,,
tiica,T IIH K A,tiica,,,,,
tiiñe,T IIH GN E,tiinwe,,,,,
tiisi,T IIH S I,tiisi,,,,,
tila,T I L A,tila,,,,,
tílasi,T IH L A S I,tiqlasi,,,,,
timeo,T I M E O,timeo,,,,,
timón,T I M OH N,timoqn,,,,,
timoteo,T I M O T E O,timoteo,,,,,
tinaja,T I N A J A,tinaja,,,,,
tindaa,T I N D AAH,tindaa,,,,,
tindaa'ni,T I N D AAH N I ,tindaaqqni,,,,,
tindaaya',T I N D AAH Y AAH,tindaayaqq,,,,,
tindediidxa',T I N D E D IIH DX AH,tindediidxaqq,,,,,
tindené,T I N D E N EH,tindeneq,,,,,
tindenebe,T I N D E N E B E,tindenebe,,,,,
tíndeneca',T IH N D E N E K AH,tiqndenecaqq,,,,,
tindenia',T I N D E N I AH,tindeniaqq,,,,,
tíndenu,T IH N D E N U,tiqndenu,,,,,
tíndetu,T IH N D E T U,tiqndetu,,,,,
tini,T I N I,tini,,,,,
tinta,T I N T A,tinta,,,,,
tipa,T I P A,tipa,,,,,
típacabe,T IH P A K A B E,tiqpacabe,,,,,
típalu',T IH P A L UH,tiqpaluqq,,,,,
tipu,T I P U,tipu,,,,,
tíquico,T IH K I K O,tiqkico,,,,,
tira,T I R A,tira,,,,,
tirado,T I R A D O,tirado,,,,,
tirano,T I R A N O,tirano,,,,,
tiro,T I R O,tiro,,,,,
tirso,T I R S O,tirso,,,,,
tirsu,T I R S U,tirsu,,,,,
tiru,T I R U,tiru,,,,,
tisi,T I S I,tisi,,,,,
tito,T I T O,tito,,,,,
tixhe',T I XH EH,tixheqq,,,,,
tobi,T O B I,tobi,,,,,
tobigá,T O B I G AH,tobigaq,,,,,
tobilucha,T O B I L U CH A ,tobilucha,,,,,
todavia,T O D A B I A,todavia,,,,,
tole,T O L E,tole,,,,,
toledo,T O L E D O,toledo,,,,,
tolemaida,T O L E M A I D A,tolemaida,,,,,
tomas,T O M A S,tomas,,,,,
tomás,T O M AH S,tomaqs,,,,,
tomasa,T O M A S A,tomasa,,,,,
tona,T O N A ,tona,,,,,
toño,T O GN O,tonwo,,,,,
topacio,T O P A S I O,topacio,,,,,
tormenta,T O R M E N T A,tormenta,,,,,
toro,T O R O,toro,,,,,
torohuiini,T O R O U IIH N I,torohuiini,,,,,
torohuiini',T O R O U IIH N IH,torohuiiniqq,,,,,
torre,T O RF E,torre,,,,,
torres,T O RF E S,torres,,,,,
trabajador,T R A B A J A D O R,trabajador,,,,,
traconítide,T R A K O N IH T I D E,traconiqtide,,,,,
tradición,T R A D I S I OH N,tradicioqn,,,,,
traducir,T R A D U S I R,traducir,,,,,
traductor,T R A D U K T O R,traductor,,,,,
traicionar,T R A I S I O N A R,traicionar,,,,,
traicionarbe,T R A I S I O N A R B E,traicionarbe,,,,,
traicionárcabe,T R A I S I O N AH R K A B E,traicionaqrcabe,,,,,
traicionarlu',T R A I S I O N A R L UH,traicionarluqq,,,,,
traicionarsaaca',T R A I S I O N A R S AAH K AH,traicionarsaacaqq,,,,,
traicionartu,T R A I S I O N A R T U,traicionartu,,,,,
traidor,T R A I D O R,traidor,,,,,
trampa,T R A M P A,trampa,,,,,
tranquilidad,T R A N K I L I D A D,trankilidad,,,,,
tranquilo,T R A N K I L O,trankilo,,,,,
transparente,T R A N S P A R E N T E,transparente,,,,,
tratar,T R A T A R,tratar,,,,,
tratarbe,T R A T A R B E,tratarbe,,,,,
tratarca',T R A T A R K AH,tratarcaqq,,,,,
tratárcabe,T R A T AH R K A B E,trataqrcabe,,,,,
tratartu,T R A T A R T U,tratartu,,,,,
tratu,T R A T U,tratu,,,,,
trece,T R E S E,trece,,,,,
trecientos,T R E S I E N T O S,trecientos,,,,,
treinta,T R E I N T A,treinta,,,,,
tremenda,T R E M E N D A,tremenda,,,,,
tres,T R E S,tres,,,,,
tribu,T R I B U,tribu,,,,,
tribunal,T R I B U N A L,tribunal,,,,,
tributo,T R I B U T O,tributo,,,,,
trienta,T R I E N T A,trienta,,,,,
trifena,T R I F E N A,trifena,,,,,
trifosa,T R I F O S A,trifosa,,,,,
trigu,T R I G U,trigu,,,,,
triste,T R I S T E,triste,,,,,
troas,T R O A S,troas,,,,,
trófimo,T R OH F I M O,troqfimo,,,,,
troja,T R O J A,troja,,,,,
trompeta,T R O M P E T A,trompeta,,,,,
trompetista,T R O M P E T I S T A,trompetista,,,,,
trono,T R O N O,trono,,,,,
tropa,T R O P A,tropa,,,,,
tu,T U,tu,,,,,
tú,T UH,tuq,,,,,
tualla,T U A Y A,tualla,,,,,
tubiza,T U B I Z A,tubiza,,,,,
tudé,T U D EH,tudeq,,,,,
tulaa,T U L AAH,tulaa,,,,,
túnica,T UH N I K A,tuqnica,,,,,
turnu,T U R N U,turnu,,,,,
turu',T U R UH,turuqq,,,,,
tutiica,T U T IIH K A,tutiica,,,,,
tutiisi,T U T IIH S I,tutiisi,,,,,
tutor,T U T O R,tutor,,,,,
tuu,T UUH,tuu,,,,,
tuunga,T UUH N G A,tuunga,,,,,
tuuxa,T UUH X A,tuuxa,,,,,
tuuxha,T UUH XH A,tuuxha,,,,,
ubaguí,U B A G IH,ubaguiq,,,,,
uca,U K A,uca,,,,,
ucaa,U K AAH,ucaa,,,,,
ucaaguiee',U K AAH G I EEH,ucaaguieeqq,,,,,
ucadé,U K A D EH,ucadeq,,,,,
ucalu',U K A L UH,ucaluqq,,,,,
uchelaguídicabe,U CH E L A G IH D I K A B E,uchelaguiqdicabe,,,,,
uchibi,U CH I B I,uchibi,,,,,
ucua,U K U A,ucua,,,,,
ucuaa,U K U AAH,ucuaa,,,,,
ucuí,U K U IH,ucuiq,,,,,
ucuudxibe,U K UUH DX I B E,ucuudxibe,,,,,
udá',U D AH,udaqqq,,,,,
udapaná',U D A P A N AH,udapanaqqq,,,,,
udi'di',U D IH D IH,udiqqdiqq,,,,,
udí'dibe,U D IH D I B E,udiqqqdibe,,,,,
udii,U D IIH,udii,,,,,
udiidxibe,U D IIH DX I B E,udiidxibe,,,,,
udixhe,U D I XH E,udixhe,,,,,
udubiza,U D U B I Z A,udubiza,,,,,
ugá,U G AH,ugaq,,,,,
ugaanda,U G AAH N D A,ugaanda,,,,,
ugaanda',U G AAH N D AH,ugaandaqq,,,,,
ugaandanu,U G AAH N D A N U,ugaandanu,,,,,
ugaane',U G AAH N EH,ugaaneqq,,,,,
ugaanica',U G AAH N I K AH,ugaanicaqq,,,,,
ugaanicabe,U G AAH N I K A B E,ugaanicabe,,,,,
ugaanilu',U G AAH N I L UH,ugaaniluqq,,,,,
ugaanitu,U G AAH N I T U,ugaanitu,,,,,
ugacu,U G A K U,ugacu,,,,,
ugadxe,U G A DX E,ugadxe,,,,,
ugadxe',U G A DX EH,ugadxeqq,,,,,
ugapadiuxi,U G A P A D I U X I,ugapadiuxi,,,,,
ugapadiúxica',U G A P A D I UH X I K AH,ugapadiuqxicaqq,,,,,
ugapadiúxidu,U G A P A D I UH X I D U,ugapadiuqxidu,,,,,
ugapadiúxitu,U G A P A D I UH X I T U,ugapadiuqxitu,,,,,
ugú'saanu,U G UH S AAH N U,uguqqqsaanu,,,,,
uguaa',U G U AAH,uguaaqq,,,,,
uguadu,U G U A D U,uguadu,,,,,
ugue'be,U G EH B E,ugueqqbe,,,,,
uguu,U G UUH,uguu,,,,,
uguube,U G UUH B E,uguube,,,,,
uguubiá',U G UUH B I AH,uguubiaqqq,,,,,
uguuca',U G UUH K AH,uguucaqq,,,,,
uguucabe,U G UUH K A B E,uguucabe,,,,,
uguudícabe,U G UUH D IH K A B E,uguudiqcabe,,,,,
uguutu,U G UUH T U,uguutu,,,,,
uleza,U L E Z A,uleza,,,,,
últimu,UH L T I M U,uqltimu,,,,,
uluucabe,U L UUH K A B E,uluucabe,,,,,
un,U N,un,,,,,
una,U N A,una,,,,,
uná',U N AH,unaqqq,,,,,
unaa,U N AAH,unaa,,,,,
unabadiidxa',U N A B A D IIH DX AH,unabadiidxaqq,,,,,
undisalú,U N D I S A L UH,undisaluq,,,,,
ungidu,U N J I D U,ungidu,,,,,
ungirlu',U N J I R L UH,ungirluqq,,,,,
uni'be,U N IH B E,uniqqbe,,,,,
uní'ique,U N IH I K E,uniqqqike,,,,,
unir,U N I R,unir,,,,,
uno,U N O,uno,,,,,
uquidxi,U K I DX I,ukidxi,,,,,
uquiichi',U K IIH CH IH,ukiichiqq,,,,,
uquiidi',U K IIH D IH,ukiidiqq,,,,,
uquixe',U K I X EH,ukixeqq,,,,,
uquíxelu',U K IH X E L UH,ukiqxeluqq,,,,,
uquíxetu,U K IH X E T U,ukiqxetu,,,,,
urbano,U R B A N O,urbano,,,,,
uri',U R IH,uriqq,,,,,
uriá,U R I AH,uriaq,,,,,
usaa,U S AAH  ,usaa  ,,,,,
usaabe,U S AAH B E,usaabe,,,,,
usaanagalu',U S AAH N A G A L UH,usaanagaluqq,,,,,
usb,U S B,usb,,,,,
useegucabe               ,U S EEH G U K A B E          ,useegucabe ,,,,,
useegucacabe,U S EEH G U K A K A B E,useegucacabe,,,,,
useendu',U S EEH N D UH,useenduqq,,,,,
usiá,U S I AH,usiaq,,,,,
usigaanda',U S I G AAH N D AH,usigaandaqq,,,,,
usindaabica',U S I N D AAH B I K AH,usindaabicaqq,,,,,
uva,U B A,uva,,,,,
uxhele',U XH E L EH,uxheleqq,,,,,
uxhunilú,U XH U N I L UH,uxhuniluq,,,,,
uyé,U Y EH,uyeq,,,,,
uyéu,U Y EH U,uyequ,,,,,
uyuu,U Y UUH,uyuu,,,,,
uze,U Z E,uze,,,,,
uze'gunu,U Z EH G U N U,uzeqqgunu,,,,,
uzuxibicabe,U Z U X I B I K A B E,uzuxibicabe,,,,,
vaca,B A K A,vaca,,,,,
vagu,B A G U,vagu,,,,,
vaina,B A I N A,vaina,,,,,
valdivieso,B A L D I B I E S O,valdivieso,,,,,
vale,B A L E,vale,,,,,
valentina,B A L E N T I N A,valentina,,,,,
valeria,B A L E R I A,valeria,,,,,
valiente,B A L I E N T E,valiente,,,,,
valle,B A Y E,valle,,,,,
vallejo,B A Y E J O,vallejo,,,,,
valor,B A L O R,valor,,,,,
vara,B A R A,vara,,,,,
vas,B A S,vas,,,,,
vasquez,B A S K E Z,vaskez,,,,,
vasu,B A S U,vasu,,,,,
vaya,B A Y A,vaya,,,,,
vazquez,B A Z K E Z,vazkez,,,,,
vecina,B E S I N A,vecina,,,,,
vecinu,B E S I N U,vecinu,,,,,
veintidós,B E I N T I D OH S,veintidoqs,,,,,
veintinueve,B E I N T I N U E B E,veintinueve,,,,,
veintiocho,B E I N T I O CH O ,veintiocho,,,,,
veintitres,B E I N T I T R E S,veintitres,,,,,
vela,B E L A,vela,,,,,
velocidad,B E L O S I D A D,velocidad,,,,,
velocidades,B E L O S I D A D E S,velocidades,,,,,
velu,B E L U,velu,,,,,
venda,B E N D A,venda,,,,,
venenu,B E N E N U,venenu,,,,,
vengarbe,B E N G A R B E,vengarbe,,,,,
ventaja,B E N T A J A,ventaja,,,,,
ventana,B E N T A N A,ventana,,,,,
ventosa,B E N T O S A,ventosa,,,,,
ver,B E R,ver,,,,,
verda,B E R D A,verda,,,,,
verdadero,B E R D A D E R O,verdadero,,,,,
verdura,B E R D U R A,verdura,,,,,
vergüenza,B E R G U E N Z A,vergwenza,,,,,
verónica,B E R OH N I K A,veroqnica,,,,,
vía,B IIH A,viqa,,,,,
viaje,B I A J E,viaje,,,,,
vicente,B I S E N T E,vicente,,,,,
vicentito,B I S E N T I T O,vicentito,,,,,
vicky,B I K K Y,vicky,,,,,
victor,B I K T O R,victor,,,,,
vidriu,B I D R I U,vidriu,,,,,
viejo,B I E J O,viejo,,,,,
vieju,B I E J U,vieju,,,,,
viki,B I K I,viki,,,,,
villalobos,B I Y A L O B O S,villalobos,,,,,
vilma,B I L M A,vilma,,,,,
vinu,B I N U,vinu,,,,,
virginia,B I R J I N I A,virginia,,,,,
visión,B I S I OH N,visioqn,,,,,
viuda,B I U D A,viuda,,,,,
viva,B I B A,viva,,,,,
volkswagen,B O L K S U A J E N,volkswagen,,,,,
voluntad,B O L U N T A D,voluntad,,,,,
voto,B O T O,voto,,,,,
voz,B O Z,voz,,,,,
vuelta,B U E L T A,vuelta,,,,,
whisky,U H I S K Y,whisky,,,,,
wil,U I L,wil,,,,,
xa,X A,xa,,,,,
xa'na',X AH N AH,xaqqnaqq,,,,,
xabizende,X A B I Z E N D E,xabizende,,,,,
xachaani',X A CH AAH N IH,xachaaniqq,,,,,
xadani,X A D A N I,xadani,,,,,
xadxí,X A DX IH,xadxiq,,,,,
xadxíhuiini',X A DX IH U IIH N IH,xadxiqhuiiniqq,,,,,
xadxípe',X A DX IH P EH,xadxiqpeqq,,,,,
xadxiru',X A DX I R UH,xadxiruqq,,,,,
xaguete',X A G E T EH,xagueteqq,,,,,
xaibá',X A I B AH,xaibaqqq,,,,,
xaíque,X A IH K E,xaiqke,,,,,
xaíquebe,X A IH K E B E,xaiqkebe,,,,,
xaíquelu',X A IH K E L UH,xaiqkeluqq,,,,,
xañee,X A GN EEH,xanwee,,,,,
xañee',X A GN EEH,xanweeqq,,,,,
xañeebe,X A GN EEH B E,xanweebe,,,,,
xañeeca',X A GN EEH K AH,xanweecaqq,,,,,
xañeelu',X A GN EEH L UH,xanweeluqq,,,,,
xayanni,X A Y A NL I,xayanni,,,,,
xayánnitu,X A Y AH NL I T U,xayaqnnitu,,,,,
xbeela,X B EEH L A,xbeela,,,,,
xca',X K AH,xcaqq,,,,,
xcaadxi,X K AAH DX I,xcaadxi,,,,,
xcaadxisi,X K AAH DX I S I,xcaadxisi,,,,,
xcaanda',X K AAH N D AH,xcaandaqq,,,,,
xcaandadu,X K AAH N D A D U,xcaandadu,,,,,
xcaande,X K AAH N D E,xcaande,,,,,
xcaandu',X K AAH N D UH ,xcaanduqq,,,,,
xcaayu',X K AAH Y UH,xcaayuqq,,,,,
xcadxe,X K A DX E,xcadxe,,,,,
xcande,X K A N D E,xcande,,,,,
xcó'rebe,X K OH R E B E,xcoqqqrebe,,,,,
xcola,X K O L A,xcola,,,,,
xcólaca',X K OH L A K AH,xcoqlacaqq,,,,,
xcólacame,X K OH L A K A M E,xcoqlacame,,,,,
xcólame,X K OH L A M E,xcoqlame,,,,,
xcompañeru,X K O M P A GN E R U,xcompanweru,,,,,
xcompañérube,X K O M P A GN EH R U B E,xcompanweqrube,,,,,
xcompañéruca',X K O M P A GN EH R U K AH,xcompanweqrucaqq,,,,,
xcu,X K U,xcu,,,,,
xcua,X K U A,xcua,,,,,
xcuagu,X K U A G U,xcuagu,,,,,
xcuanabata,X K U A N A B A T A,xcuanabata,,,,,
xcuananaxhi,X K U A N A N A XH I,xcuananaxhi,,,,,
xcuca',X K U K AH,xcucaqq,,,,,
xcuenta',X K U E N T AH,xcuentaqq,,,,,
xcuerpu,X K U E R P U,xcuerpu,,,,,
xcuérpube,X K U EH R P U B E,xcueqrpube,,,,,
xcuérpunu,X K U EH R P U N U,xcueqrpunu,,,,,
xcuérputu,X K U EH R P U T U,xcueqrputu,,,,,
xcuidi,X K U I D I,xcuidi,,,,,
xcuidihuiini',X K U I D I U IIH N IH,xcuidihuiiniqq,,,,,
xcuñeede,X K U GN EEH D E,xcunweede,,,,,
xcuñeedebe,X K U GN EEH D E B E,xcunweedebe,,,,,
xe,X E,xe,,,,,
xexe,X E X E,xexe,,,,,
xexhe,X E XH E,xexhe,,,,,
xfamilia,X F A M I L I A,xfamilia,,,,,
xha,XH A,xha,,,,,
xha'pa,XH AH P A,xhaqqpa,,,,,
xhaata',XH AAH T AH,xhaataqq,,,,,
xhaatatu,XH AAH T A T U,xhaatatu,,,,,
xhaba,XH A B A,xhaba,,,,,
xhaba',XH A B AH,xhabaqq,,,,,
xhábabe,XH AH B A B E,xhaqbabe,,,,,
xhábaca',XH AH B A K AH,xhaqbacaqq,,,,,
xhábacabe,XH AH B A K A B E,xhaqbacabe,,,,,
xhábalu',XH AH B A L UH,xhaqbaluqq,,,,,
xhábasibe,XH AH B A S I B E,xhaqbasibe,,,,,
xhábatu,XH AH B A T U,xhaqbatu,,,,,
xhacu,XH A K U,xhacu,,,,,
xhada,XH A D A,xhada,,,,,
xhadaneña,XH A D A N E GN A,xhadanenwa,,,,,
xhadé,XH A D EH,xhadeq,,,,,
xhaga,XH A G A,xhaga,,,,,
xhágalu',XH AH G A L UH,xhaqgaluqq,,,,,
xhágatu,XH AH G A T U,xhaqgatu,,,,,
xhaguete',XH A G E T EH,xhagueteqq,,,,,
xhaique,XH A I K E,xhaike,,,,,
xhamiga,XH A M I G A,xhamiga,,,,,
xhamigu,XH A M I G U,xhamigu,,,,,
xhamigua',XH A M I G U AH,xhamiguaqq,,,,,
xhamígube,XH A M IH G U B E,xhamiqgube,,,,,
xhamígulu',XH A M IH G U L UH,xhamiqguluqq,,,,,
xhamígunu,XH A M IH G U N U,xhamiqgunu,,,,,
xhamígutu,XH A M IH G U T U,xhamiqgutu,,,,,
xhampu,XH A M P U,xhampu,,,,,
xhampú,XH A M P UH,xhampuq,,,,,
xhana,XH A N A,xhana,,,,,
xhanda,XH A N D A,xhanda,,,,,
xhe,XH E,xhe,,,,,
xheedxe',XH EEH DX EH,xheedxeqq,,,,,
xheela,XH EEH L A,xheela,,,,,
xheela',XH EEH L AH,xheelaqq,,,,,
xheela'tu,XH EEH L AH T U,xheelaqqtu,,,,,
xheelabe,XH EEH L A B E,xheelabe,,,,,
xheelaca',XH EEH L A K AH,xheelacaqq,,,,,
xheelalu',XH EEH L A L UH,xheelaluqq,,,,,
xheelasibe,XH EEH L A S I B E,xheelasibe,,,,,
xheelatu,XH EEH L A T U,xheelatu,,,,,
xheelu',XH EEH L UH,xheeluqq,,,,,
xhi,XH I,xhi,,,,,
xhí,XH IH,xhiq,,,,,
xhi'que',XH IH K EH,xhiqqkeqq,,,,,
xhiaa,XH I AAH,xhiaa,,,,,
xhiaacame,XH I AAH K A M E,xhiaacame,,,,,
xhiaga,XH I A G A,xhiaga,,,,,
xhiálmalu',XH I AH L M A L UH,xhiaqlmaluqq,,,,,
xhianga,XH I A N G A,xhianga,,,,,
xhibia,XH I B I A,xhibia,,,,,
xhidxi,XH I DX I,xhidxi,,,,,
xhiee,XH I EEH,xhiee,,,,,
xhigaba,XH I G A B A,xhigaba,,,,,
xhiinga,XH IIH N G A,xhiinga,,,,,
xhiiña',XH IIH GN AH,xhiinwaqq,,,,,
xhiiñabe,XH IIH GN A B E,xhiinwabe,,,,,
xhiiñalu',XH IIH GN A L UH,xhiinwaluqq,,,,,
xhiiñatu,XH IIH GN A T U,xhiinwatu,,,,,
xhiiñibe,XH IIH GN I B E,xhiinwibe,,,,,
xhindxá',XH I N DX AH,xhindxaqqq,,,,,
xhinga,XH I N G A,xhinga,,,,,
xhinni,XH I NL I,xhinni,,,,,
xhinnibe,XH I NL I B E,xhinnibe,,,,,
xhínnibe,XH IH NL I B E,xhiqnnibe,,,,,
xhínnica',XH IH NL I K AH,xhiqnnicaqq,,,,,
xhínnicabe,XH IH NL I K A B E,xhiqnnicabe,,,,,
xhiñe,XH I GN E,xhinwe,,,,,
xhiñi,XH I GN I,xhinwi,,,,,
xhisi,XH I S I,xhisi,,,,,
xhixe,XH I X E,xhixe,,,,,
xhixha,XH I XH A,xhixha,,,,,
xhixhe,XH I XH E,xhixhe,,,,,
xhixhenu,XH I XH E N U,xhixhenu,,,,,
xho',XH OH,xhoqq,,,,,
xhombre,XH O M B R E,xhombre,,,,,
xhonna,XH O NL A,xhonna,,,,,
xhono,XH O N O,xhono,,,,,
xhoopa',XH OOH P AH,xhoopaqq,,,,,
xhopa',XH O P AH,xhopaqq,,,,,
xhou,XH O U,xhou,,,,,
xhou',XH O UH,xhouqq,,,,,
xhu'ba',XH UH B AH,xhuqqbaqq,,,,,
xhú'baca',XH UH B A K AH,xhuqqqbacaqq,,,,,
xhuaa,XH U AAH,xhuaa,,,,,
xhubaa,XH U B AAH,xhubaa,,,,,
xhudxi,XH U DX I,xhudxi,,,,,
xhudxiné,XH U DX I N EH,xhudxineq,,,,,
xhúdxinu,XH UH DX I N U,xhuqdxinu,,,,,
xhúdxitu,XH UH DX I T U,xhuqdxitu,,,,,
xhuga,XH U G A,xhuga,,,,,
xhunaxhi,XH U N A XH I,xhunaxhi,,,,,
xhuncu,XH U N K U,xhuncu,,,,,
xhupa,XH U P A,xhupa,,,,,
xhuta,XH U T A,xhuta,,,,,
xhuuba,XH UUH B A,xhuuba,,,,,
xi,X I,xi,,,,,
xi',X IH,xiqq,,,,,
xí',X IH,xiqqq,,,,,
xi'que',X IH K EH,xiqqkeqq,,,,,
xia,X I A,xia,,,,,
xiaa,X I AAH,xiaa,,,,,
xiaga,X I A G A,xiaga,,,,,
xiagalu',X I A G A L UH ,xiagaluqq,,,,,
xiana,X I A N A,xiana,,,,,
xiánatu,X I AH N A T U,xiaqnatu,,,,,
xiapa,XIAPA,xiapa,,,,,
xibia,X I B I A,xibia,,,,,
xibicudxe,X I B I K U DX E,xibicudxe,,,,,
xidé,X I D EH,xideq,,,,,
xidxi,X I DX I,xidxi,,,,,
xidxí,X I DX IH,xidxiq,,,,,
xiee,X I EEH,xiee,,,,,
xieelade',X I EEH L A D EH,xieeladeqq,,,,,
xieeladi,X I EEH L A D I,xieeladi,,,,,
xieeládibe,X I EEH L AH D I B E,xieelaqdibe,,,,,
xieeládicabe,X I EEH L AH D I K A B E,xieelaqdicabe,,,,,
xieeládilu',X I EEH L AH D I L UH,xieelaqdiluqq,,,,,
xieeládinu,X I EEH L AH D I N U,xieelaqdinu,,,,,
xieque,X I E K E,xieke,,,,,
xiga,X I G A,xiga,,,,,
xigaba,X I G A B A,xigaba,,,,,
xii,X IIH,xii,,,,,
xiiiñe,X IIH I GN E,xiiinwe,,,,,
xiiña,X IIH GN A,xiinwa,,,,,
xiiña',X IIH GN AH,xiinwaqq,,,,,
xiiñe,X IIH GN E,xiinwe,,,,,
xiiñe',X IIH GN EH,xiinweqq,,,,,
xiiñedxaapa',X IIH GN E DX AAH P AH,xiinwedxaapaqq,,,,,
xiiñehuiine',X IIH GN E U IIH N EH,xiinwehuiineqq,,,,,
xiiñehuiineca',X IIH GN E U IIH N E K AH,xiinwehuiinecaqq,,,,,
xiiñi,X IIH GN I,xiinwi,,,,,
xiiñi',X IIH GN IH,xiinwiqq,,,,,
xiiñibe,X IIH GN I B E,xiinwibe,,,,,
xiiñica',X IIH GN I K AH,xiinwicaqq,,,,,
xiiñicabe,X IIH GN I K A B E,xiinwicabe,,,,,
xiiñidu,X IIH GN I D U,xiinwidu,,,,,
xiiñidxaapa',X IIH GN I DX AAH P AH,xiinwidxaapaqq,,,,,
xiiñidxaapabe,X IIH GN I DX AAH P A B E,xiinwidxaapabe,,,,,
xiiñilu',X IIH GN I L UH,xiinwiluqq,,,,,
xiiñinu,X IIH GN I N U,xiinwinu,,,,,
xiiñitu,X IIH GN I T U,xiinwitu,,,,,
xiiñu',X IIH GN UH ,xiinwuqq,,,,,
xiixa,X IIH X A,xiixa,,,,,
xila,X I L A,xila,,,,,
xila',X I L AH,xilaqq,,,,,
xilaga,X I L A G A,xilaga,,,,,
ximodo,X I M O D O,ximodo,,,,,
xindxa',X I N DX AH,xindxaqq,,,,,
xindxá',X I N DX AH,xindxaqqq,,,,,
xiñá',X I GN AH,xinwaqqq,,,,,
xiñee,X I GN EEH,xinwee,,,,,
xiñi,X I GN I,xinwi,,,,,
xiñi',X I GN IH,xinwiqq,,,,,
xiñu,X I GN U,xinwu,,,,,
xiroo,X I R OOH,xiroo,,,,,
xirooba',X I R OOH B AH,xiroobaqq,,,,,
xiru',X I R UH,xiruqq,,,,,
xisi,X I S I,xisi,,,,,
xixé,X I X EH,xixeq,,,,,
xixeca',X I X E K AH,xixecaqq,,,,,
xixécabe,X I X EH K A B E,xixeqcabe,,,,,
xixetu,X I X E T U,xixetu,,,,,
xixhi,X I XH I,xixhi,,,,,
xizaa,X I Z AAH,xizaa,,,,,
xlugar,X L U G A R,xlugar,,,,,
xmani',X M A N IH,xmaniqq,,,,,
xombre,X O M B R E,xombre,,,,,
xpabiá',X P A B I AH,xpabiaqqq,,,,,
xpanda,X P A N D A,xpanda,,,,,
xpechu,X P E CH U,xpechu,,,,,
xpéchuca',X P EH CH U K AH,xpeqchucaqq,,,,,
xpéchucame,X P EH CH U K A M E,xpeqchucame,,,,,
xpéchutu,X P EH CH U T U,xpeqchutu,,,,,
xpecínube,X P E S IH N U B E,xpeciqnube,,,,,
xpeela,X P EEH L A,xpeela,,,,,
xpeelabe,X P EEH L A B E,xpeelabe,,,,,
xpeelacabe,X P EEH L A K A B E,xpeelacabe,,,,,
xpeeu,X P EEH U,xpeeu,,,,,
xpia',X P I AH,xpiaqq,,,,,
xpia'tu,X P I AH T U,xpiaqqtu,,,,,
